,nct_id,canonical_aact_conditions,snomed_termid,aact_snomed_term_canonical_conditions,aact_cdist_conditions,Top_Concept,Top_Concept_Canonical,Top_Concept_Canonical_First
4759,NCT00516516,muscle cramp,48532005,Muscle strain (disorder),11.586,[],[],Muscle strain (disorder)
4760,NCT00516737,migraine disorders,37796009,Migraine (disorder),3.8284,[230461009],['Headache disorder (disorder)'],Headache disorder (disorder)
4761,NCT00516737,migraine,37796009,Migraine (disorder),0.0053,[230461009],['Headache disorder (disorder)'],Headache disorder (disorder)
4762,NCT00516893,multiple sclerosis,24700007,Multiple sclerosis (disorder),0.0028,[],[],Multiple sclerosis (disorder)
4763,NCT00517036,depression,35489007,Depressive disorder (disorder),0.0044,[],[],Depressive disorder (disorder)
4764,NCT00517153,"niemann-pick disease, type c",66751000,"Niemann-Pick disease, type C (disorder)",0.0,[238028008],['Sphingolipidosis (disorder)'],Sphingolipidosis (disorder)
4765,NCT00517179,erectile dysfunction,860914002,Erectile dysfunction (disorder),0.0059,[231532002],['Sexual disorder (disorder)'],Sexual disorder (disorder)
4766,NCT00517387,depressive disorder,35489007,Depressive disorder (disorder),0.007,[],[],Depressive disorder (disorder)
4767,NCT00517491,acromegaly,74107003,Acromegaly (disorder),0.0,[399244003],['Disorder of pituitary gland (disorder)'],Disorder of pituitary gland (disorder)
4768,NCT00517764,depression,35489007,Depressive disorder (disorder),0.0044,[],[],Depressive disorder (disorder)
4769,NCT00517842,parkinson disease,49049000,Parkinson's disease (disorder),0.0073,[32798002],['Parkinsonism (disorder)'],Parkinsonism (disorder)
4770,NCT00517972,depression,35489007,Depressive disorder (disorder),0.0044,[],[],Depressive disorder (disorder)
4771,NCT00518180,"meningitis, meningococcal",192644005,Meningococcal meningitis (disorder),2.192,"[128117002, 7180009]","['Infectious disease of central nervous system (disorder)', 'Meningitis (disorder)']",Infectious disease of central nervous system (disorder)
4772,NCT00518180,meningococcal meningitis,192644005,Meningococcal meningitis (disorder),0.0,"[128117002, 7180009]","['Infectious disease of central nervous system (disorder)', 'Meningitis (disorder)']",Infectious disease of central nervous system (disorder)
4773,NCT00518323,schizophrenia,58214004,Schizophrenia (disorder),0.0034,[],[],Schizophrenia (disorder)
4774,NCT00518713,seizures,128613002,Seizure disorder (disorder),5.163,[],[],Seizure disorder (disorder)
4775,NCT00518713,"epilepsy, generalized",19598007,Generalized epilepsy (disorder),1.7204,[128613002],['Seizure disorder (disorder)'],Seizure disorder (disorder)
4776,NCT00518713,epilepsy,84757009,Epilepsy (disorder),0.0,[128613002],['Seizure disorder (disorder)'],Seizure disorder (disorder)
4777,NCT00518947,mania,231494001,Mania (disorder),0.0052,[],[],Mania (disorder)
4778,NCT00518973,anorexia nervosa,56882008,Anorexia nervosa (disorder),0.0059,[231520001],['Behavioral syndrome associated with physiological disturbance and physical factors (disorder)'],Behavioral syndrome associated with physiological disturbance and physical factors (disorder)
4779,NCT00518986,sleep wake disorders,271794005,Disorder of sleep-wake cycle (disorder),6.8573,[44186003],['Dyssomnia (disorder)'],Dyssomnia (disorder)
4780,NCT00518986,"sleep apnea, obstructive",78275009,Obstructive sleep apnea syndrome (disorder),2.3482,[73430006],['Sleep apnea (disorder)'],Sleep apnea (disorder)
4781,NCT00519012,depression,35489007,Depressive disorder (disorder),0.0044,[],[],Depressive disorder (disorder)
4782,NCT00519181,"paraparesis, tropical spastic",714279000,Myelopathy caused by Human T-lymphotropic virus 1 (disorder),2.0023,"[128117002, 48522003]","['Infectious disease of central nervous system (disorder)', 'Spinal cord disorder (disorder)']",Infectious disease of central nervous system (disorder)
4783,NCT00519532,parkinson disease,49049000,Parkinson's disease (disorder),0.0073,[32798002],['Parkinsonism (disorder)'],Parkinsonism (disorder)
4784,NCT00520026,depressive disorder,35489007,Depressive disorder (disorder),0.007,[],[],Depressive disorder (disorder)
4785,NCT00520026,depressive disorders,35489007,Depressive disorder (disorder),1.5882,[],[],Depressive disorder (disorder)
4786,NCT00520026,suicide,440144004,Injury due to suicide attempt (disorder),8.6246,[],[],Injury due to suicide attempt (disorder)
4787,NCT00520507,depressive disorder,35489007,Depressive disorder (disorder),0.007,[],[],Depressive disorder (disorder)
4788,NCT00520507,bipolar disorder,13746004,Bipolar disorder (disorder),0.0,[],[],Bipolar disorder (disorder)
4789,NCT00520507,depression,35489007,Depressive disorder (disorder),0.0044,[],[],Depressive disorder (disorder)
4790,NCT00520650,schizoaffective disorder,68890003,Schizoaffective disorder (disorder),0.0,[],[],Schizoaffective disorder (disorder)
4791,NCT00520650,psychotic disorders,69322001,Psychotic disorder (disorder),1.1842,[],[],Psychotic disorder (disorder)
4792,NCT00520650,schizophrenia,58214004,Schizophrenia (disorder),0.0034,[],[],Schizophrenia (disorder)
4793,NCT00520663,sleep initiation and maintenance disorders,194437008,Disorders of initiating and maintaining sleep (disorder),5.9011,[],[],Disorders of initiating and maintaining sleep (disorder)
4794,NCT00520741,epilepsy,84757009,Epilepsy (disorder),0.0,[128613002],['Seizure disorder (disorder)'],Seizure disorder (disorder)
4795,NCT00520923,schizophrenia,58214004,Schizophrenia (disorder),0.0034,[],[],Schizophrenia (disorder)
4796,NCT00521248,neonatal abstinence syndrome,414819007,Neonatal abstinence syndrome (disorder),0.0,[],[],Neonatal abstinence syndrome (disorder)
4797,NCT00521300,acromegaly,74107003,Acromegaly (disorder),0.0,[399244003],['Disorder of pituitary gland (disorder)'],Disorder of pituitary gland (disorder)
4798,NCT00521365,mania,231494001,Mania (disorder),0.0052,[],[],Mania (disorder)
4799,NCT00521365,bipolar disorder,13746004,Bipolar disorder (disorder),0.0,[],[],Bipolar disorder (disorder)
4800,NCT00522015,progressive supranuclear palsy,192976002,Progressive supranuclear palsy (disorder),0.0,[78689005],['Chronic brain syndrome (disorder)'],Chronic brain syndrome (disorder)
4801,NCT00522015,"supranuclear palsy, progressive",192976002,Progressive supranuclear palsy (disorder),2.2785,[78689005],['Chronic brain syndrome (disorder)'],Chronic brain syndrome (disorder)
4802,NCT00522015,dementia,52448006,Dementia (disorder),0.0,[],[],Dementia (disorder)
4803,NCT00522275,"epilepsies, partial",192999003,Partial epilepsy with impairment of consciousness (disorder),9.0245,[128613002],['Seizure disorder (disorder)'],Seizure disorder (disorder)
4804,NCT00522379,parkinson disease,49049000,Parkinson's disease (disorder),0.0073,[32798002],['Parkinsonism (disorder)'],Parkinsonism (disorder)
4805,NCT00522418,"epilepsies, partial",192999003,Partial epilepsy with impairment of consciousness (disorder),9.0245,[128613002],['Seizure disorder (disorder)'],Seizure disorder (disorder)
4806,NCT00522418,epilepsy,84757009,Epilepsy (disorder),0.0,[128613002],['Seizure disorder (disorder)'],Seizure disorder (disorder)
4807,NCT00523445,schizophrenia,58214004,Schizophrenia (disorder),0.0034,[],[],Schizophrenia (disorder)
4808,NCT00523666,alzheimer disease,26929004,Alzheimer's disease (disorder),0.005,[],[],Alzheimer's disease (disorder)
4809,NCT00524030,"epilepsies, partial",192999003,Partial epilepsy with impairment of consciousness (disorder),9.0245,[128613002],['Seizure disorder (disorder)'],Seizure disorder (disorder)
4810,NCT00524043,schizophrenia,58214004,Schizophrenia (disorder),0.0034,[],[],Schizophrenia (disorder)
4811,NCT00524134,epilepsy,84757009,Epilepsy (disorder),0.0,[128613002],['Seizure disorder (disorder)'],Seizure disorder (disorder)
4812,NCT00524914,parkinson disease,49049000,Parkinson's disease (disorder),0.0073,[32798002],['Parkinsonism (disorder)'],Parkinsonism (disorder)
4813,NCT00525317,muscle cramp,48532005,Muscle strain (disorder),11.586,[],[],Muscle strain (disorder)
4814,NCT00525837,depressive disorder,35489007,Depressive disorder (disorder),0.007,[],[],Depressive disorder (disorder)
4815,NCT00525928,depressive disorder,35489007,Depressive disorder (disorder),0.007,[],[],Depressive disorder (disorder)
4816,NCT00526071,fabry disease,16652001,Fabry's disease (disorder),0.0041,"[363235000, 238028008]","['Hereditary disorder of nervous system (disorder)', 'Sphingolipidosis (disorder)']",Hereditary disorder of nervous system (disorder)
4817,NCT00526214,cerebral hemorrhage,274100004,Cerebral hemorrhage (disorder),0.0024,[1386000],['Intracranial hemorrhage (disorder)'],Intracranial hemorrhage (disorder)
4818,NCT00526474,stroke,230690007,Cerebrovascular accident (disorder),0.0,[],[],Cerebrovascular accident (disorder)
4819,NCT00526630,parkinson disease,49049000,Parkinson's disease (disorder),0.0073,[32798002],['Parkinsonism (disorder)'],Parkinsonism (disorder)
4820,NCT00526877,psychotic disorders,69322001,Psychotic disorder (disorder),1.1842,[],[],Psychotic disorder (disorder)
4821,NCT00526877,schizophrenia,58214004,Schizophrenia (disorder),0.0034,[],[],Schizophrenia (disorder)
4822,NCT00526916,neurocysticercosis,187148002,Cysticercosis of central nervous system (disorder),0.0034,[128117002],['Infectious disease of central nervous system (disorder)'],Infectious disease of central nervous system (disorder)
4823,NCT00527020,schizophrenia,58214004,Schizophrenia (disorder),0.0034,[],[],Schizophrenia (disorder)
4824,NCT00527202,"neuralgia, postherpetic",2177002,Postherpetic neuralgia (disorder),2.2055,[],[],Postherpetic neuralgia (disorder)
4825,NCT00527410,meningeal carcinomatosis,230156002,Malignant meningitis (disorder),0.0,"[7180009, 126950007]","['Meningitis (disorder)', 'Neoplasm of nervous system (disorder)']",Meningitis (disorder)
4826,NCT00527579,neurocysticercosis,187148002,Cysticercosis of central nervous system (disorder),0.0034,[128117002],['Infectious disease of central nervous system (disorder)'],Infectious disease of central nervous system (disorder)
4827,NCT00527657,brain neoplasms,126952004,Neoplasm of brain (disorder),2.6468,[126950007],['Neoplasm of nervous system (disorder)'],Neoplasm of nervous system (disorder)
4828,NCT00527683,cocaine dependence,31956009,Cocaine dependence (disorder),0.0,[1187220002],['Disorder caused by cocaine (disorder)'],Disorder caused by cocaine (disorder)
4829,NCT00527683,cocaine-related disorders,1187220002,Disorder caused by cocaine (disorder),6.3883,[],[],Disorder caused by cocaine (disorder)
4830,NCT00528151,"optic atrophy, hereditary, leber",58610003,Leber's optic atrophy (disorder),4.8251,"[77157004, 363235000]","['Disorder of optic nerve (disorder)', 'Hereditary disorder of nervous system (disorder)']",Disorder of optic nerve (disorder)
4831,NCT00528268,spinal muscular atrophy,5262007,Spinal muscular atrophy (disorder),0.0059,"[37340000, 363235000]","['Motor neuron disease (disorder)', 'Hereditary disorder of nervous system (disorder)']",Motor neuron disease (disorder)
4832,NCT00528268,"muscular atrophy, spinal",5262007,Spinal muscular atrophy (disorder),2.2209,"[37340000, 363235000]","['Motor neuron disease (disorder)', 'Hereditary disorder of nervous system (disorder)']",Motor neuron disease (disorder)
4833,NCT00528437,brain neoplasms,126952004,Neoplasm of brain (disorder),2.6468,[126950007],['Neoplasm of nervous system (disorder)'],Neoplasm of nervous system (disorder)
4834,NCT00528905,schizophrenia,58214004,Schizophrenia (disorder),0.0034,[],[],Schizophrenia (disorder)
4835,NCT00529581,cognition disorders,443265004,Cognitive disorder (disorder),3.5347,[],[],Cognitive disorder (disorder)
4836,NCT00529581,multiple sclerosis,24700007,Multiple sclerosis (disorder),0.0028,[],[],Multiple sclerosis (disorder)
4837,NCT00529659,sarcopenia,772791006,Sarcopenia (disorder),0.0,[],[],Sarcopenia (disorder)
4838,NCT00530127,friedreich ataxia,10394003,Friedreich ataxia (disorder),0.0065,"[48522003, 85102008, 363235000, 78689005]","['Spinal cord disorder (disorder)', 'Cerebellar ataxia (disorder)', 'Hereditary disorder of nervous system (disorder)', 'Chronic brain syndrome (disorder)']",Spinal cord disorder (disorder)
4839,NCT00530348,"multiple sclerosis, relapsing-remitting",426373005,Relapsing remitting multiple sclerosis (disorder),2.9253,[24700007],['Multiple sclerosis (disorder)'],Multiple sclerosis (disorder)
4840,NCT00530413,epilepsy,84757009,Epilepsy (disorder),0.0,[128613002],['Seizure disorder (disorder)'],Seizure disorder (disorder)
4841,NCT00530478,stroke,230690007,Cerebrovascular accident (disorder),0.0,[],[],Cerebrovascular accident (disorder)
4842,NCT00530517,migraine disorders,37796009,Migraine (disorder),3.8284,[230461009],['Headache disorder (disorder)'],Headache disorder (disorder)
4843,NCT00530530,restless legs syndrome,32914008,Restless legs (disorder),0.0078,[],[],Restless legs (disorder)
4844,NCT00530556,sleep wake disorders,271794005,Disorder of sleep-wake cycle (disorder),6.8573,[44186003],['Dyssomnia (disorder)'],Dyssomnia (disorder)
4845,NCT00530790,restless legs syndrome,32914008,Restless legs (disorder),0.0078,[],[],Restless legs (disorder)
4846,NCT00530855,epilepsy,84757009,Epilepsy (disorder),0.0,[128613002],['Seizure disorder (disorder)'],Seizure disorder (disorder)
4847,NCT00531466,muscle spasticity,48532005,Muscle strain (disorder),11.2759,[],[],Muscle strain (disorder)
4848,NCT00531518,psychotic disorders,69322001,Psychotic disorder (disorder),1.1842,[],[],Psychotic disorder (disorder)
4849,NCT00531518,bipolar disorder,13746004,Bipolar disorder (disorder),0.0,[],[],Bipolar disorder (disorder)
4850,NCT00531518,depression,35489007,Depressive disorder (disorder),0.0044,[],[],Depressive disorder (disorder)
4851,NCT00531518,schizophrenia,58214004,Schizophrenia (disorder),0.0034,[],[],Schizophrenia (disorder)
4852,NCT00531713,depression,35489007,Depressive disorder (disorder),0.0044,[],[],Depressive disorder (disorder)
4853,NCT00531804,alzheimer disease,26929004,Alzheimer's disease (disorder),0.005,[],[],Alzheimer's disease (disorder)
4854,NCT00531908,acromegaly,74107003,Acromegaly (disorder),0.0,[399244003],['Disorder of pituitary gland (disorder)'],Disorder of pituitary gland (disorder)
4855,NCT00532493,sleep wake disorders,271794005,Disorder of sleep-wake cycle (disorder),6.8573,[44186003],['Dyssomnia (disorder)'],Dyssomnia (disorder)
4856,NCT00532493,"stress disorders, post-traumatic",47505003,Posttraumatic stress disorder (disorder),3.1838,[197480006],['Anxiety disorder (disorder)'],Anxiety disorder (disorder)
4857,NCT00532532,muscle spasticity,48532005,Muscle strain (disorder),11.2759,[],[],Muscle strain (disorder)
4858,NCT00532571,progressive supranuclear palsy,192976002,Progressive supranuclear palsy (disorder),0.0,[78689005],['Chronic brain syndrome (disorder)'],Chronic brain syndrome (disorder)
4859,NCT00532571,"supranuclear palsy, progressive",192976002,Progressive supranuclear palsy (disorder),2.2785,[78689005],['Chronic brain syndrome (disorder)'],Chronic brain syndrome (disorder)
4860,NCT00532571,nervous system diseases,118940003,Disorder of nervous system (disorder),1.748,[],[],Disorder of nervous system (disorder)
4861,NCT00532662,analgesia,373265006,Analgesia,7.8216,[],[],Analgesia
4862,NCT00533117,borderline personality disorder,20010003,Borderline personality disorder (disorder),0.0073,[33449004],['Personality disorder (disorder)'],Personality disorder (disorder)
4863,NCT00533221,"muscular atrophy, spinal",5262007,Spinal muscular atrophy (disorder),2.2209,"[37340000, 363235000]","['Motor neuron disease (disorder)', 'Hereditary disorder of nervous system (disorder)']",Motor neuron disease (disorder)
4864,NCT00533286,paresis,51928006,General paresis - neurosyphilis (disorder),6.3478,"[128117002, 78689005]","['Infectious disease of central nervous system (disorder)', 'Chronic brain syndrome (disorder)']",Infectious disease of central nervous system (disorder)
4865,NCT00533351,neuralgia,23096007,Cranial neuralgia (disorder),8.6018,[],[],Cranial neuralgia (disorder)
4866,NCT00533546,stroke,230690007,Cerebrovascular accident (disorder),0.0,[],[],Cerebrovascular accident (disorder)
4867,NCT00533910,hepatic encephalopathy,13920009,Hepatic encephalopathy (disorder),0.0,[50122000],['Metabolic encephalopathy (disorder)'],Metabolic encephalopathy (disorder)
4868,NCT00534001,tobacco use disorder,89765005,Tobacco dependence syndrome (disorder),8.4497,"[91388009, 56294008]","['Psychoactive substance abuse (disorder)', 'Nicotine dependence (disorder)']",Psychoactive substance abuse (disorder)
4869,NCT00534261,"multiple sclerosis, relapsing-remitting",426373005,Relapsing remitting multiple sclerosis (disorder),2.9253,[24700007],['Multiple sclerosis (disorder)'],Multiple sclerosis (disorder)
4870,NCT00534378,seizures,128613002,Seizure disorder (disorder),5.163,[],[],Seizure disorder (disorder)
4871,NCT00534404,tobacco use disorder,89765005,Tobacco dependence syndrome (disorder),8.4497,"[91388009, 56294008]","['Psychoactive substance abuse (disorder)', 'Nicotine dependence (disorder)']",Psychoactive substance abuse (disorder)
4872,NCT00534599,anxiety disorders,197480006,Anxiety disorder (disorder),1.5909,[],[],Anxiety disorder (disorder)
4873,NCT00534898,schizoaffective disorder,68890003,Schizoaffective disorder (disorder),0.0,[],[],Schizoaffective disorder (disorder)
4874,NCT00534898,psychotic disorders,69322001,Psychotic disorder (disorder),1.1842,[],[],Psychotic disorder (disorder)
4875,NCT00534898,schizophrenia,58214004,Schizophrenia (disorder),0.0034,[],[],Schizophrenia (disorder)
4876,NCT00535002,cocaine-related disorders,1187220002,Disorder caused by cocaine (disorder),6.3883,[],[],Disorder caused by cocaine (disorder)
4877,NCT00535132,schizophrenia,58214004,Schizophrenia (disorder),0.0034,[],[],Schizophrenia (disorder)
4878,NCT00535145,schizoaffective disorder,68890003,Schizoaffective disorder (disorder),0.0,[],[],Schizoaffective disorder (disorder)
4879,NCT00535145,psychotic disorders,69322001,Psychotic disorder (disorder),1.1842,[],[],Psychotic disorder (disorder)
4880,NCT00535145,psychotic disorders,69322001,Psychotic disorder (disorder),1.1842,[],[],Psychotic disorder (disorder)
4881,NCT00535145,schizophrenia,58214004,Schizophrenia (disorder),0.0034,[],[],Schizophrenia (disorder)
4882,NCT00535197,"infarction, middle cerebral artery",195209007,Middle cerebral artery syndrome (disorder),9.4415,[230690007],['Cerebrovascular accident (disorder)'],Cerebrovascular accident (disorder)
4883,NCT00535197,stroke,230690007,Cerebrovascular accident (disorder),0.0,[],[],Cerebrovascular accident (disorder)
4884,NCT00535262,bipolar disorder,13746004,Bipolar disorder (disorder),0.0,[],[],Bipolar disorder (disorder)
4885,NCT00535340,anxiety disorders,197480006,Anxiety disorder (disorder),1.5909,[],[],Anxiety disorder (disorder)
4886,NCT00535392,epilepsy,84757009,Epilepsy (disorder),0.0,[128613002],['Seizure disorder (disorder)'],Seizure disorder (disorder)
4887,NCT00535574,schizophrenia,58214004,Schizophrenia (disorder),0.0034,[],[],Schizophrenia (disorder)
4888,NCT00535587,fibromyalgia,203082005,Fibromyalgia (disorder),0.0,[],[],Fibromyalgia (disorder)
4889,NCT00535613,emergence delirium,2776000,Delirium (disorder),9.5149,[286933003],['Confusional state (disorder)'],Confusional state (disorder)
4890,NCT00536120,multiple sclerosis,24700007,Multiple sclerosis (disorder),0.0028,[],[],Multiple sclerosis (disorder)
4891,NCT00536172,depression,35489007,Depressive disorder (disorder),0.0044,[],[],Depressive disorder (disorder)
4892,NCT00537017,central nervous system diseases,23853001,Disorder of the central nervous system (disorder),4.1188,[],[],Disorder of the central nervous system (disorder)
4893,NCT00537017,parkinson disease,49049000,Parkinson's disease (disorder),0.0073,[32798002],['Parkinsonism (disorder)'],Parkinsonism (disorder)
4894,NCT00537017,brain diseases,81308009,Disorder of brain (disorder),4.1925,[],[],Disorder of brain (disorder)
4895,NCT00537017,movement disorders,60342002,Movement disorder (disorder),1.9684,[],[],Movement disorder (disorder)
4896,NCT00537017,neurodegenerative diseases,52522001,Degenerative brain disorder (disorder),9.8374,[],[],Degenerative brain disorder (disorder)
4897,NCT00537082,multiple sclerosis,24700007,Multiple sclerosis (disorder),0.0028,[],[],Multiple sclerosis (disorder)
4898,NCT00537147,west nile fever,417093003,Disease caused by West Nile virus (disorder),3.1941,[],[],Disease caused by West Nile virus (disorder)
4899,NCT00537459,premature ejaculation,248782001,Anejaculation (disorder),9.3414,[],[],Anejaculation (disorder)
4900,NCT00537680,friedreich ataxia,10394003,Friedreich ataxia (disorder),0.0065,"[48522003, 85102008, 363235000, 78689005]","['Spinal cord disorder (disorder)', 'Cerebellar ataxia (disorder)', 'Hereditary disorder of nervous system (disorder)', 'Chronic brain syndrome (disorder)']",Spinal cord disorder (disorder)
4901,NCT00537940,"epilepsy, complex partial",192999003,Partial epilepsy with impairment of consciousness (disorder),9.7503,[128613002],['Seizure disorder (disorder)'],Seizure disorder (disorder)
4902,NCT00537940,"epilepsies, partial",192999003,Partial epilepsy with impairment of consciousness (disorder),9.0245,[128613002],['Seizure disorder (disorder)'],Seizure disorder (disorder)
4903,NCT00537940,epilepsy,84757009,Epilepsy (disorder),0.0,[128613002],['Seizure disorder (disorder)'],Seizure disorder (disorder)
4904,NCT00538070,schizophrenia,58214004,Schizophrenia (disorder),0.0034,[],[],Schizophrenia (disorder)
4905,NCT00538616,brain injuries,127294003,Traumatic or nontraumatic brain injury (disorder),5.2585,[],[],Traumatic or nontraumatic brain injury (disorder)
4906,NCT00538642,bipolar disorder,13746004,Bipolar disorder (disorder),0.0,[],[],Bipolar disorder (disorder)
4907,NCT00538642,schizoaffective disorder,68890003,Schizoaffective disorder (disorder),0.0,[],[],Schizoaffective disorder (disorder)
4908,NCT00538642,psychotic disorders,69322001,Psychotic disorder (disorder),1.1842,[],[],Psychotic disorder (disorder)
4909,NCT00538642,schizophrenia,58214004,Schizophrenia (disorder),0.0034,[],[],Schizophrenia (disorder)
4910,NCT00539032,meningitis,7180009,Meningitis (disorder),0.0014,[],[],Meningitis (disorder)
4911,NCT00539071,schizoaffective disorder,68890003,Schizoaffective disorder (disorder),0.0,[],[],Schizoaffective disorder (disorder)
4912,NCT00539071,psychotic disorders,69322001,Psychotic disorder (disorder),1.1842,[],[],Psychotic disorder (disorder)
4913,NCT00539071,schizophrenia,58214004,Schizophrenia (disorder),0.0034,[],[],Schizophrenia (disorder)
4914,NCT00539188,borderline personality disorder,20010003,Borderline personality disorder (disorder),0.0073,[33449004],['Personality disorder (disorder)'],Personality disorder (disorder)
4915,NCT00539188,self-injurious behavior,276853009,Self inflicted injury (disorder),7.7082,[],[],Self inflicted injury (disorder)
4916,NCT00539305,alzheimer disease,26929004,Alzheimer's disease (disorder),0.005,[],[],Alzheimer's disease (disorder)
4917,NCT00539513,obsessive-compulsive disorder,191736004,Obsessive-compulsive disorder (disorder),0.0,[],[],Obsessive-compulsive disorder (disorder)
4918,NCT00540098,panic disorder,371631005,Panic disorder (disorder),0.0,[197480006],['Anxiety disorder (disorder)'],Anxiety disorder (disorder)
4919,NCT00540527,stroke,230690007,Cerebrovascular accident (disorder),0.0,[],[],Cerebrovascular accident (disorder)
4920,NCT00541164,charcot-marie-tooth disease,398100001,Hereditary motor and sensory neuropathy (disorder),3.2676,[363235000],['Hereditary disorder of nervous system (disorder)'],Hereditary disorder of nervous system (disorder)
4921,NCT00541216,"myasthenic syndromes, congenital",230672006,Congenital myasthenic syndrome (disorder),2.4075,"[128213006, 363235000, 257277002]","['Neuromuscular junction disorder (disorder)', 'Hereditary disorder of nervous system (disorder)', 'Combined disorder of muscle AND peripheral nerve (disorder)']",Neuromuscular junction disorder (disorder)
4922,NCT00541554,hyperprolactinemia,237662005,Hyperprolactinemia (disorder),0.0,[399244003],['Disorder of pituitary gland (disorder)'],Disorder of pituitary gland (disorder)
4923,NCT00541918,memory disorders,192072002,Organic memory impairment (disorder),9.1492,[],[],Organic memory impairment (disorder)
4924,NCT00541996,schizophrenia,58214004,Schizophrenia (disorder),0.0034,[],[],Schizophrenia (disorder)
4925,NCT00542412,amyotrophic lateral sclerosis,86044005,Amyotrophic lateral sclerosis (disorder),0.0,[37340000],['Motor neuron disease (disorder)'],Motor neuron disease (disorder)
4926,NCT00542750,cannabis dependence,85005007,Cannabis dependence (disorder),0.0039,[],[],Cannabis dependence (disorder)
4927,NCT00542750,marijuana abuse,37344009,Cannabis abuse (disorder),6.8801,[91388009],['Psychoactive substance abuse (disorder)'],Psychoactive substance abuse (disorder)
4928,NCT00542802,stroke,230690007,Cerebrovascular accident (disorder),0.0,[],[],Cerebrovascular accident (disorder)
4929,NCT00543920,anxiety disorders,197480006,Anxiety disorder (disorder),1.5909,[],[],Anxiety disorder (disorder)
4930,NCT00544050,epilepsy,84757009,Epilepsy (disorder),0.0,[128613002],['Seizure disorder (disorder)'],Seizure disorder (disorder)
4931,NCT00544453,alzheimer disease,26929004,Alzheimer's disease (disorder),0.005,[],[],Alzheimer's disease (disorder)
4932,NCT00544544,bipolar disorder,13746004,Bipolar disorder (disorder),0.0,[],[],Bipolar disorder (disorder)
4933,NCT00545142,bipolar disorder,13746004,Bipolar disorder (disorder),0.0,[],[],Bipolar disorder (disorder)
4934,NCT00545467,schizoaffective disorder,68890003,Schizoaffective disorder (disorder),0.0,[],[],Schizoaffective disorder (disorder)
4935,NCT00545467,psychotic disorders,69322001,Psychotic disorder (disorder),1.1842,[],[],Psychotic disorder (disorder)
4936,NCT00545493,encephalitis,45170000,Encephalitis (disorder),0.0,[],[],Encephalitis (disorder)
4937,NCT00545597,adrenomyeloneuropathy,1269423000,Adrenomyeloneuropathy (disorder),0.0,[363235000],['Hereditary disorder of nervous system (disorder)'],Hereditary disorder of nervous system (disorder)
4938,NCT00545597,adrenoleukodystrophy,65389002,Adrenoleukodystrophy (disorder),0.0,[363235000],['Hereditary disorder of nervous system (disorder)'],Hereditary disorder of nervous system (disorder)
4939,NCT00545662,"brain injuries, traumatic",127295002,Traumatic brain injury (disorder),2.7389,[],[],Traumatic brain injury (disorder)
4940,NCT00545675,bipolar disorder,13746004,Bipolar disorder (disorder),0.0,[],[],Bipolar disorder (disorder)
4941,NCT00545974,frontotemporal dementia,230270009,Frontotemporal dementia (disorder),0.0014,[],[],Frontotemporal dementia (disorder)
4942,NCT00546403,schizophrenia,58214004,Schizophrenia (disorder),0.0034,[],[],Schizophrenia (disorder)
4943,NCT00546494,depression,35489007,Depressive disorder (disorder),0.0044,[],[],Depressive disorder (disorder)
4944,NCT00546624,anxiety disorders,197480006,Anxiety disorder (disorder),1.5909,[],[],Anxiety disorder (disorder)
4945,NCT00546923,anxiety disorders,197480006,Anxiety disorder (disorder),1.5909,[],[],Anxiety disorder (disorder)
4946,NCT00546923,depression,35489007,Depressive disorder (disorder),0.0044,[],[],Depressive disorder (disorder)
4947,NCT00547092,erectile dysfunction,860914002,Erectile dysfunction (disorder),0.0059,[231532002],['Sexual disorder (disorder)'],Sexual disorder (disorder)
4948,NCT00547118,schizoaffective disorder,68890003,Schizoaffective disorder (disorder),0.0,[],[],Schizoaffective disorder (disorder)
4949,NCT00547118,psychotic disorders,69322001,Psychotic disorder (disorder),1.1842,[],[],Psychotic disorder (disorder)
4950,NCT00547118,schizophrenia,58214004,Schizophrenia (disorder),0.0034,[],[],Schizophrenia (disorder)
4951,NCT00547183,erectile dysfunction,860914002,Erectile dysfunction (disorder),0.0059,[231532002],['Sexual disorder (disorder)'],Sexual disorder (disorder)
4952,NCT00547287,erectile dysfunction,860914002,Erectile dysfunction (disorder),0.0059,[231532002],['Sexual disorder (disorder)'],Sexual disorder (disorder)
4953,NCT00547352,erectile dysfunction,860914002,Erectile dysfunction (disorder),0.0059,[231532002],['Sexual disorder (disorder)'],Sexual disorder (disorder)
4954,NCT00547417,erectile dysfunction,860914002,Erectile dysfunction (disorder),0.0059,[231532002],['Sexual disorder (disorder)'],Sexual disorder (disorder)
4955,NCT00547495,erectile dysfunction,860914002,Erectile dysfunction (disorder),0.0059,[231532002],['Sexual disorder (disorder)'],Sexual disorder (disorder)
4956,NCT00547508,erectile dysfunction,860914002,Erectile dysfunction (disorder),0.0059,[231532002],['Sexual disorder (disorder)'],Sexual disorder (disorder)
4957,NCT00547573,erectile dysfunction,860914002,Erectile dysfunction (disorder),0.0059,[231532002],['Sexual disorder (disorder)'],Sexual disorder (disorder)
4958,NCT00547599,erectile dysfunction,860914002,Erectile dysfunction (disorder),0.0059,[231532002],['Sexual disorder (disorder)'],Sexual disorder (disorder)
4959,NCT00547911,multiple system atrophy,230297002,Multiple system atrophy (disorder),0.0,[15241006],['Disorder of autonomic nervous system (disorder)'],Disorder of autonomic nervous system (disorder)
